"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","Skull                                     IE ","Skull                                     KE ","Skull                                     XMOM ","Skull                                     YMOM ","Skull                                     ZMOM ","Skull                                     MASS ","Skull                                     HE ","Skull                                     ERODED ","Skull                                     HEAT ","Skin                                      IE ","Skin                                      KE ","Skin                                      XMOM ","Skin                                      YMOM ","Skin                                      ZMOM ","Skin                                      MASS ","Skin                                      HE ","Skin                                      ERODED ","Skin                                      HEAT ","Accel Block                               IE ","Accel Block                               KE ","Accel Block                               XMOM ","Accel Block                               YMOM ","Accel Block                               ZMOM ","Accel Block                               MASS ","Accel Block                               HE ","Accel Block                               ERODED ","Accel Block                               HEAT ","Back Plate                                IE ","Back Plate                                KE ","Back Plate                                XMOM ","Back Plate                                YMOM ","Back Plate                                ZMOM ","Back Plate                                MASS ","Back Plate                                HE ","Back Plate                                ERODED ","Back Plate                                HEAT ","Plate                                     IE ","Plate                                     KE ","Plate                                     XMOM ","Plate                                     YMOM ","Plate                                     ZMOM ","Plate                                     MASS ","Plate                                     HE ","Plate                                     ERODED ","Plate                                     HEAT ","TH-ACCEL                                 1                                          var 58","TH-ACCEL                                 1                                          var 59","TH-ACCEL                                 1                                          var 60","TH-INTER                                 1 Head_Self_contact                        var 61","TH-INTER                                 1 Head_Self_contact                        var 62","TH-INTER                                 1 Head_Self_contact                        var 63","TH-INTER                                 1 Head_Self_contact                        var 64","TH-INTER                                 1 Head_Self_contact                        var 65","TH-INTER                                 1 Head_Self_contact                        var 66","TH-INTER                                 2 Head to Plate                            var 67","TH-INTER                                 2 Head to Plate                            var 68","TH-INTER                                 2 Head to Plate                            var 69","TH-INTER                                 2 Head to Plate                            var 70","TH-INTER                                 2 Head to Plate                            var 71","TH-INTER                                 2 Head to Plate                            var 72","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 73","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 74","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 75","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 76","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 77","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 78","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 79","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 80","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 81","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 82","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 83","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 84","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 85","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 86","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 87"
1.230541e-03,3.415762e-05,1.658588e+04,-8.209773e-07,1.500453e-13,-1.219550e+01,5.733604e-03,3.045893e-06,3.833493e-11,0.000000e+00,0.000000e+00,9.094510e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.415762e-05,3.365469e+03,2.247367e-06,4.278500e-08,-2.474605e+00,9.097797e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.288903e+01,1.384061e+00,-4.407377e-01,-3.691427e-08,1.110471e-10,8.001540e-08,5.941182e-08,-1.619711e-10,2.745454e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.813970e-07,-6.571411e-10,-3.347072e+00,-8.776853e-04,-1.399397e-05,-2.720000e+03,-9.273865e+00,-1.384061e+00,2.093078e+01,-2.296779e-07,2.965657e-06,-1.596168e-07,2.486994e-02,9.828404e-02,4.488538e-02
1.242725e-03,3.469787e-05,1.658589e+04,-8.209772e-07,1.634571e-13,-1.219550e+01,5.733604e-03,3.045893e-06,6.267915e-11,0.000000e+00,0.000000e+00,9.131781e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.469787e-05,3.365472e+03,2.625712e-06,8.743680e-08,-2.474606e+00,9.097798e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.116504e+01,1.916018e-01,-6.170774e-01,-3.724507e-08,1.114806e-10,8.073342e-08,5.993088e-08,-1.623603e-10,2.769418e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.929501e-07,-9.167771e-10,-3.380211e+00,-9.895179e-04,-2.392967e-05,-2.720000e+03,-8.385456e+00,-1.916018e-01,1.944283e+01,-4.748854e-08,3.915480e-06,2.464790e-07,2.842590e-02,4.395080e-02,2.170622e-02
1.251862e-03,3.508407e-05,1.658589e+04,-8.209772e-07,1.562396e-13,-1.219550e+01,5.733604e-03,3.045893e-06,6.937011e-11,0.000000e+00,0.000000e+00,5.875151e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.508407e-05,3.365474e+03,2.887842e-06,8.894435e-08,-2.474606e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.414845e+01,-8.980269e-01,-1.079912e+00,-3.743639e-08,1.106282e-10,8.114923e-08,6.022252e-08,-1.606369e-10,2.782869e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.024497e-07,-1.130719e-09,-3.405066e+00,-1.064391e-03,-2.192659e-05,-2.720000e+03,-9.226827e+00,8.980269e-01,2.234232e+01,2.743628e-07,4.158492e-06,3.503389e-07,7.407885e-03,1.306929e-02,-2.060367e-02
1.261000e-03,3.545297e-05,1.658589e+04,-8.209776e-07,1.119528e-13,-1.219550e+01,5.733604e-03,3.045893e-06,7.936792e-11,0.000000e+00,0.000000e+00,5.901770e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.545297e-05,3.365477e+03,3.218263e-06,6.245290e-08,-2.474607e+00,9.097797e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.641882e+01,5.674624e-02,2.885809e-01,-3.770580e-08,1.112511e-10,8.173438e-08,6.064865e-08,-1.614373e-10,2.802525e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.127300e-07,-1.288772e-09,-3.429920e+00,-1.158485e-03,-1.569464e-05,-2.720000e+03,-1.142660e+01,-5.674624e-02,2.382163e+01,1.788501e-07,4.404250e-06,1.844933e-07,-1.606462e-02,5.389317e-02,2.546174e-03
1.270138e-03,3.587819e-05,1.658589e+04,-8.209774e-07,1.512750e-13,-1.219550e+01,5.733604e-03,3.045893e-06,1.009149e-10,0.000000e+00,0.000000e+00,4.848868e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.587819e-05,3.365478e+03,3.559296e-06,4.037542e-08,-2.474608e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.616654e+01,-1.323394e+00,-2.116603e+00,-3.788185e-08,1.117874e-10,8.211462e-08,6.091088e-08,-1.621286e-10,2.814712e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.239313e-07,-1.413451e-09,-3.454775e+00,-1.257380e-03,-1.074226e-05,-2.720000e+03,-9.140148e+00,1.323394e+00,2.460946e+01,-7.285833e-08,4.950156e-06,2.998902e-07,-5.218877e-02,6.744128e-02,1.470683e-02
1.282321e-03,3.639049e-05,1.658590e+04,-8.209771e-07,1.895085e-13,-1.219550e+01,5.733604e-03,3.045893e-06,1.126482e-10,0.000000e+00,0.000000e+00,4.891460e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.639049e-05,3.365481e+03,3.876010e-06,-4.083864e-08,-2.474609e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.840194e+01,-1.330254e+00,-3.208242e+00,-3.820743e-08,1.130400e-10,8.281765e-08,6.141700e-08,-1.639636e-10,2.838216e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.400013e-07,-1.396431e-09,-3.487914e+00,-1.348740e-03,9.273972e-06,-2.720000e+03,-4.869327e+00,1.330254e+00,1.803368e+01,-5.341108e-07,5.380200e-06,3.756864e-07,-2.562074e-03,-4.385390e-02,-2.915214e-02
1.291459e-03,3.680880e-05,1.658590e+04,-8.209769e-07,1.509530e-13,-1.219550e+01,5.733604e-03,3.045893e-06,8.209092e-11,0.000000e+00,0.000000e+00,9.434863e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.680880e-05,3.365482e+03,4.055861e-06,-7.287320e-08,-2.474609e+00,9.097798e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.557419e+01,-1.466443e+00,3.881922e-01,-3.852489e-08,1.142515e-10,8.350278e-08,6.192215e-08,-1.657930e-10,2.861676e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.526005e-07,-1.256882e-09,-3.512769e+00,-1.394854e-03,1.699302e-05,-2.720000e+03,-6.933750e+00,1.466443e+00,1.395096e+01,-5.358880e-07,4.705969e-06,1.451205e-08,-5.376445e-03,-1.113149e-01,-3.593070e-02
1.300597e-03,3.724164e-05,1.658590e+04,-8.209769e-07,1.596380e-13,-1.219550e+01,5.733604e-03,3.045893e-06,4.466932e-11,0.000000e+00,0.000000e+00,9.313846e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.724164e-05,3.365484e+03,4.340895e-06,-1.351341e-07,-2.474610e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.440744e+01,-7.606041e-01,2.346585e+00,-3.873387e-08,1.153892e-10,8.395576e-08,6.225162e-08,-1.675411e-10,2.876908e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.657702e-07,-1.007837e-09,-3.537623e+00,-1.467232e-03,3.308541e-05,-2.720000e+03,-8.215566e+00,7.606041e-01,1.206587e+01,-6.021360e-07,3.544757e-06,-2.499007e-07,6.275576e-04,-1.556957e-01,3.881141e-03
1.312780e-03,3.778137e-05,1.658590e+04,-8.209767e-07,1.850840e-13,-1.219550e+01,5.733604e-03,3.045893e-06,7.949347e-12,0.000000e+00,0.000000e+00,9.350870e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.778137e-05,3.365484e+03,4.647890e-06,-1.000436e-07,-2.474610e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.483250e+00,1.554359e+00,2.987108e+00,-3.906464e-08,1.158233e-10,8.467373e-08,6.277065e-08,-1.679284e-10,2.900870e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.842698e-07,-6.221005e-10,-3.570763e+00,-1.540625e-03,2.586682e-05,-2.720000e+03,-4.179323e+00,-1.554359e+00,1.894492e+00,-3.312917e-07,1.614295e-06,1.348702e-09,3.996177e-02,-1.438857e-01,1.785330e-02
1.321918e-03,3.822907e-05,1.658590e+04,-8.209770e-07,1.916422e-13,-1.219550e+01,5.733604e-03,3.045893e-06,1.309589e-12,0.000000e+00,0.000000e+00,6.094578e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.822907e-05,3.365484e+03,4.823974e-06,-5.083250e-08,-2.474610e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.622893e-01,1.324257e+00,5.300258e+00,-3.925598e-08,1.149713e-10,8.508953e-08,6.306226e-08,-1.662038e-10,2.914321e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.986007e-07,-4.661095e-10,-3.595617e+00,-1.583161e-03,1.301371e-05,-2.720000e+03,-4.481510e+00,-1.324257e+00,-2.930851e+00,-1.854994e-07,5.669830e-07,-4.834217e-09,-5.053136e-02,-3.817466e-02,-4.372607e-02
1.331056e-03,3.865527e-05,1.658590e+04,-8.209768e-07,2.248530e-13,-1.219550e+01,5.733604e-03,3.045894e-06,2.545272e-12,0.000000e+00,0.000000e+00,9.632372e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.865527e-05,3.365483e+03,4.920289e-06,-4.119567e-09,-2.474610e+00,9.097795e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.805020e+00,1.889637e+00,-2.682993e-01,-3.957623e-08,1.173813e-10,8.578161e-08,6.357391e-08,-1.700936e-10,2.938046e-08,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.132508e-07,-4.424335e-10,-3.620471e+00,-1.607606e-03,-4.365721e-06,-2.720000e+03,1.851230e+00,-1.889637e+00,-3.335132e+00,-6.623058e-07,1.577378e-07,-3.685211e-07,-2.215097e-02,-1.033691e-01,-2.272702e-02
1.340193e-03,8.020786e-02,1.658532e+04,-8.307799e-07,1.413959e-08,-1.219511e+01,5.733604e-03,3.045893e-06,1.242211e-11,0.000000e+00,0.000000e+00,5.982554e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.020786e-02,3.365044e+03,4.814380e-06,4.136988e-08,-2.474374e+00,9.097795e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.627316e+00,-6.592546e-01,-2.782439e+00,-3.977392e-08,1.177040e-10,8.620947e-08,6.387423e-08,-1.704064e-10,2.951965e-08,-8.930957e-09,-1.644168e-08,5.442378e-04,3.489844e-09,-3.423851e-08,0.000000e+00,-5.277547e-07,-5.554530e-10,-3.645326e+00,-1.570741e-03,-1.351558e-05,-2.720000e+03,6.590420e+00,6.592546e-01,-7.549405e+00,-5.121170e-07,-1.283997e-06,-4.622370e-07,4.188371e-02,-2.472486e-01,1.136310e-02
1.352377e-03,2.672517e+00,1.658352e+04,-5.515963e-06,2.010504e-08,-1.219445e+01,5.733604e-03,3.045894e-06,8.900285e-11,0.000000e+00,0.000000e+00,2.192943e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.672517e+00,3.363367e+03,3.353221e-07,4.252348e-08,-2.473641e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.415237e+01,4.176907e-01,-3.796728e+00,-4.012830e-08,1.186722e-10,8.697589e-08,6.443108e-08,-1.717399e-10,2.977773e-08,-8.930957e-09,-3.408272e-08,1.143665e-03,5.140748e-06,-6.285249e-08,1.161916e-11,-5.462370e-07,-6.763695e-10,-3.678465e+00,-1.481692e-03,-9.613231e-06,-2.720000e+03,9.422046e+00,-4.176907e-01,-1.122184e+01,-1.134032e-07,-4.404480e-06,-5.420459e-08,5.810905e-03,-2.312753e-01,4.781235e-02
1.361515e-03,4.083733e+00,1.658115e+04,-1.949623e-06,2.558347e-08,-1.219333e+01,5.733604e-03,2.412809e-06,1.600383e-10,0.000000e+00,0.000000e+00,1.348613e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.083733e+00,3.361132e+03,1.489025e-06,7.052267e-08,-2.472686e+00,9.097796e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.017155e+01,-1.026733e+00,-6.070118e+00,-4.046728e-08,1.196714e-10,8.770840e-08,6.497415e-08,-1.731965e-10,3.002956e-08,-1.148876e-06,-7.141345e-08,2.416829e-03,5.974883e-06,-9.190707e-08,1.132288e-07,-5.591942e-07,-7.765778e-10,-3.703320e+00,-1.381078e-03,-1.009972e-05,-2.720000e+03,1.402625e+01,1.026733e+00,-1.571630e+01,-1.180330e-07,-6.171534e-06,2.945621e-07,2.005930e-02,-1.309870e-01,1.421835e-02
1.372547e-03,8.391518e+00,1.657797e+04,-2.543854e-06,4.450228e-08,-1.219229e+01,5.733604e-03,3.045894e-06,2.496981e-10,0.000000e+00,0.000000e+00,3.410075e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.391518e+00,3.357990e+03,2.516990e-07,2.590147e-08,-2.471501e+00,9.097791e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.420794e+01,-6.254040e-01,-6.405421e+00,-4.074121e-08,1.195605e-10,8.830294e-08,6.540654e-08,-1.727375e-10,3.022917e-08,-1.148876e-06,-9.919724e-08,3.347997e-03,6.196405e-06,-1.454693e-07,1.132260e-07,-5.732847e-07,-7.848266e-10,-3.733328e+00,-1.214797e-03,5.079498e-06,-2.720000e+03,1.603599e+01,6.254040e-01,-1.923281e+01,-9.465207e-09,-7.744457e-06,2.058052e-07,-1.219983e-02,-1.463773e-01,-2.459855e-02
1.381051e-03,9.900462e+00,1.657537e+04,-7.515303e-06,3.457014e-08,-1.219111e+01,5.733604e-03,2.403700e-06,2.871285e-10,0.000000e+00,0.000000e+00,1.520412e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.900462e+00,3.355330e+03,-9.929045e-07,-1.469823e-08,-2.470459e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.765684e+01,-1.454482e+00,-3.651398e+00,-4.101893e-08,1.200703e-10,8.890657e-08,6.585073e-08,-1.733540e-10,3.043387e-08,-8.173812e-06,-1.411614e-07,4.800918e-03,1.596431e-05,-1.465108e-07,1.876873e-07,-5.828339e-07,-7.103869e-10,-3.756459e+00,-1.075184e-03,1.080199e-05,-2.720000e+03,1.499756e+01,1.454482e+00,-2.352247e+01,-3.046061e-07,-8.532493e-06,-2.899095e-08,-5.313846e-02,-4.252334e-03,-2.052921e-02
1.390905e-03,1.428676e+01,1.657218e+04,-1.259481e-05,3.928278e-08,-1.219000e+01,5.733604e-03,2.907776e-06,2.583851e-10,0.000000e+00,0.000000e+00,3.892238e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.428676e+01,3.352170e+03,-7.788157e-06,-5.037481e-08,-2.469194e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.186392e+01,8.039729e-01,-2.261630e+00,-4.110681e-08,1.201304e-10,8.909849e-08,6.598603e-08,-1.733316e-10,3.049590e-08,-1.076813e-05,-1.682515e-07,5.737123e-03,1.729980e-05,-1.444905e-07,1.898406e-07,-5.925316e-07,-5.245410e-10,-3.783261e+00,-9.312979e-04,2.200033e-05,-2.720000e+03,1.551599e+01,-8.039729e-01,-2.792272e+01,-5.202000e-07,-8.195444e-06,-5.415131e-09,2.662010e-02,7.832601e-02,2.885328e-02
